case_id,dataset_id,input,reference,full_output,q4_output,full_error,q4_error,both_completed,identical_raw_output,full_exact_match,q4_exact_match,full_edit_similarity,q4_edit_similarity,delta_edit_similarity,full_chrf,q4_chrf,delta_chrf,full_wer,q4_wer,delta_wer,full_seconds,full_tokens_per_second,full_finish_reason,q4_seconds,q4_tokens_per_second,q4_finish_reason
V41,voiceink-validation,dispatch this is unit forty six we have smoke showing from a detached garage at eight twelve birch lane no visible flames yet send one additional engine and advise police the driveway is blocked,"Dispatch, this is Unit 46. We have smoke showing from a detached garage at 812 Birch Lane. No visible flames yet. Send 1 additional engine, and advise police that the driveway is blocked.","Dispatch this is Unit 46. We have smoke showing from a detached garage at 8:12 Birch Lane. No visible flames yet.

Send one additional engine and advise police. The driveway is blocked.","Dispatch this is Unit 46. We have smoke showing from a detached garage at 8:22 Birch Lane. No visible flames yet.

Send one additional engine and advise police the driveway is blocked.",,,True,False,False,False,0.9516129032258065,0.954177897574124,0.002564994348317473,0.8470664556923841,0.8630516550463609,0.015985199353976798,0.21212121212121213,0.15151515151515152,-0.06060606060606061,0.800058750000062,54.99596123409261,stop,0.4789917499992953,89.77190108193568,stop
V42,voiceink-validation,radio check colon team bravo can hear command clearly but but command is not receiving bravo on channel three should we switch to channel five or return to the staging area question mark,"Radio check: Team Bravo can hear Command clearly, but Command is not receiving Bravo on Channel 3. Should we switch to Channel 5 or return to the staging area?","Radio check: Team Bravo can hear command clearly, but command is not receiving Bravo on channel 3. Should we switch to channel 5 or return to the staging area?","Radio check: Team Bravo can hear command clearly, but command is not receiving on channel 3. Should we switch to channel 5 or return to the staging area?",,,True,False,False,False,0.9748427672955975,0.9551282051282051,-0.019714562167392424,0.8713419131067006,0.8278724670867177,-0.04346944601998293,0.13793103448275862,0.1724137931034483,0.03448275862068967,0.6801882089998799,51.456346253726636,stop,0.45539308299976256,74.66077388799015,stop
V43,voiceink-validation,the boarding reservation is for two rabbits from october six through october tenth can they share the larger enclosure and do we need to bring their usual pellets question mark,"The boarding reservation is for 2 rabbits from October 6 through October 10. Can they share the larger enclosure, and do we need to bring their usual pellets?","The boarding reservation is for two rabbits from October 6 through October 10. Can they share the larger enclosure, and do we need to bring their usual pellets?","The boarding reservation is for two rabbits from October 6 through October 10. Can they share the larger enclosure, and do we need to bring their usual pellets?",,,True,True,False,False,0.9874213836477987,0.9874213836477987,0.0,0.9648136060662919,0.9648136060662919,0.0,0.03571428571428571,0.03571428571428571,0.0,0.6720352499996807,50.59258424318688,stop,0.42355016700003034,80.27384392460307,stop
V44,voiceink-validation,can you transcribe the handwritten caption exactly comma including the crossed out surname but mark uncertain letters with square brackets question mark dont modernize the spelling,"Can you transcribe the handwritten caption exactly, including the crossed-out surname, but mark uncertain letters with square brackets? Don’t modernize the spelling.","Can you transcribe the handwritten caption exactly, including the crossed-out surname, but mark uncertain letters with square brackets? Question mark. Don't modernize the spelling.","Can you transcribe the handwritten caption exactly, including the crossed-out surname, but mark uncertain letters with square brackets? Don't modernize the spelling.",,,True,False,False,False,0.9507246376811593,0.9939393939393939,0.043214756258234566,0.9374666382665054,0.9665290868597745,0.029062448593269008,0.13636363636363635,0.045454545454545456,-0.0909090909090909,0.6973965409997618,47.31884668182097,stop,0.4153004999998302,72.2368501844141,stop
V45,voiceink-validation,could you categorize the bike lock under transportation comma not recreation and split the ninety dollar hardware store purchase into sixty five home repair and twenty five garden question mark,"Could you categorize the bike lock under Transportation, not Recreation, and split the $90 hardware-store purchase into $65 for Home Repair and $25 for Garden?","Could you categorize the bike lock under transportation? Not recreation, and split the $90 hardware store purchase into $65 home repair and $25 garden.","Could you categorize the bike lock under transportation, not recreation, and split the $90 hardware store purchase into $65 home repair and $25 garden?",,,True,False,False,False,0.9161290322580645,0.9354838709677421,0.01935483870967758,0.7359708660335055,0.7721997114666039,0.036228845433098456,0.4,0.36,-0.040000000000000036,0.6703214169997409,50.7219359813669,stop,0.44049616600023,77.18568883067701,stop
V46,voiceink-validation,dear loan officer ive attached pay stubs for may and june but the april file is missing from my employers portal period is a bank statement acceptable instead question mark sincerely comma remy,"Dear Loan Officer,

I’ve attached pay stubs for May and June, but the April file is missing from my employer’s portal. Is a bank statement acceptable instead?

Sincerely,
Remy","Dear Loan Officer,

I have attached pay stubs for May and June, but the April file is missing from my employers portal.

Please accept my sincere apologies,
Remy","Dear Loan Officer,

I attached pay stubs for May and June, but the April file is missing from my employers portal. The April file is acceptable instead.

Sincerely,
Remy",,,True,False,False,False,0.8392857142857143,0.9011627906976745,0.061877076411960164,0.6994735872047905,0.7774861237220609,0.07801253651727047,0.35714285714285715,0.25,-0.10714285714285715,0.7019592920000832,52.70960926320441,stop,0.43272158299987495,92.43819021620551,stop
V47,voiceink-validation,could you explain why the estimate lists three point five labor hours for the alternator the phone quote said two hours and and did not mention a diagnostic fee question mark,Could you explain why the estimate lists 3.5 labor hours for the alternator? The phone quote said 2 hours and did not mention a diagnostic fee.,"Could you explain why the estimate lists three 1.5 labor hours for the alternator? The phone quote said two hours, and did not mention a diagnostic fee. Question mark","Could you explain why the estimate lists 3.5 labor hours for the alternator, the phone quote said 2 hours, and did not mention a diagnostic fee?",,,True,False,False,False,0.912621359223301,0.975609756097561,0.06298839687425994,0.8765798544373635,0.9139350077381,0.037355153300736466,0.23076923076923078,0.15384615384615385,-0.07692307692307693,0.7139994169997408,50.420209236687754,stop,0.42353491699941515,80.2767343029877,stop
V48,voiceink-validation,the accessible shuttle was booked for eight forty five but arrived at nine thirty passenger missed appointment r six one four can you document the delay and reschedule the ride question mark,The accessible shuttle was booked for 8:45 but arrived at 9:30. The passenger missed Appointment R614. Can you document the delay and reschedule the ride?,"The accessible shuttle was booked for 8:45, but arrived at 9:30. The passenger missed appointment R-6-14. Can you document the delay and reschedule the ride?","The accessible shuttle was booked for 8:45, but arrived at 9:30, and the passenger missed appointment R-6-1-4. Can you document the delay and reschedule the ride?",,,True,False,False,False,0.9839228295819936,0.9556962025316456,-0.028226627050348063,0.9123640798701945,0.8528180287560906,-0.05954605111410394,0.12,0.24,0.12,0.7878621249997195,54.57807735079955,stop,0.5088550410000607,88.43382962574331,stop
V49,voiceink-validation,application checklist bullet point two passport photos next item proof of address next item signed declaration page next item fee receipt new line bring originals and one copy of each,"Application checklist:
- 2 passport photos
- Proof of address
- Signed declaration page
- Fee receipt

Bring the originals and 1 copy of each.","Application Checklist

1. Passport photos
2. Proof of address
3. Signed declaration page
4. Fee receipt

Bring originals and one copy of each.","Application checklist:
- Passport photos
- Proof of address
- Signed declaration page
- Fee receipt
- Bring originals and one copy of each",,,True,False,False,False,0.9014084507042255,0.9428571428571427,0.041448692152917244,0.692830000964468,0.8277353789830366,0.1349053780185686,0.38095238095238093,0.2857142857142857,-0.09523809523809523,0.6463859159998719,51.05309256151327,stop,0.3802676249997603,78.8918067900703,stop
V50,voiceink-validation,dear costume rental the return sheet lists four hats but we received three period could you check the packing photo before charging the missing item fee question mark regards comma tessa,"Dear Costume Rental,

The return sheet lists 4 hats, but we received 3. Could you check the packing photo before charging the missing-item fee?

Regards,
Tessa","Dear Costume Rental,

The return sheet lists four hats, but we received three. Could you check the packing photo before charging the missing item fee?

Regards,
Tessa","Dear Costume Rental,

The return sheet lists four hats, but we received three. Could you check the packing photo before charging the missing item fee?

Regards,
Tessa",,,True,True,False,False,0.96,0.96,0.0,0.8939875531656591,0.8939875531656591,0.0,0.16,0.16,0.0,0.6824173340000925,52.75364239208367,stop,0.43451050000021496,82.85185283205398,stop
C01,curated-sample-50,the deployment finished successfully all services are healthy and no customer action is required,"The deployment finished successfully. All services are healthy, and no customer action is required.","The deployment finished successfully. All services are healthy, and no customer action is required.","The deployment finished successfully. All services are healthy, and no customer action is required.",,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5081495839999661,33.45471596411094,stop,0.4129153750000114,41.17066360146926,stop
C02,curated-sample-50,Can we move the review to Friday. because Maya is unavailable Thursday?,Can we move the review to Friday because Maya is unavailable Thursday?,Can we move the review to Friday? Because Maya is unavailable Thursday?,"Can we move the review to Friday, because Maya is unavailable Thursday?",,,True,False,False,False,0.9787234042553191,0.9929078014184397,0.014184397163120588,0.9165228893301787,0.9494851257433504,0.03296223641317175,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.4608409589995972,30.3792441331419,stop,0.36877979199925903,37.96303459064842,stop
C03,curated-sample-50,uh please send the revised contract to Priya this afternoon,Please send the revised contract to Priya this afternoon.,Please send the revised contract to Priya this afternoon.,Please send the revised contract to Priya this afternoon.,,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4196981249997407,26.209314135026922,stop,0.3432706670000698,32.044683852925196,stop
C04,curated-sample-50,I mean the main issue is basically that the export takes too long,The main issue is that the export takes too long.,The main issue is that the export takes too long.,The main issue is that the export takes too long.,,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4601324579998618,23.906159647627604,stop,0.3649483330000294,30.14125289893875,stop
C05,curated-sample-50,the important thing the important thing is that we keep the existing backup,The important thing is that we keep the existing backup.,The important thing is that we keep the existing backup.,The important thing is that we keep the existing backup.,,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.47537054199983686,23.13984361278275,stop,0.3455417499999385,31.834069255023334,stop
C06,curated-sample-50,p please confirm that the customer received the refund,Please confirm that the customer received the refund.,Please confirm that the customer received the refund.,Please confirm that the customer received the refund.,,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.43341237499998897,20.765443072547775,stop,0.3321919159998288,27.09277248036535,stop
C07,curated-sample-50,I wanted to ask whether actually please cancel tomorrow's check-in,Please cancel tomorrow's check-in.,I wanted to ask whether please cancel tomorrow's check-in.,I wanted to ask whether please cancel tomorrow's check-in.,,,True,True,False,False,0.7173913043478263,0.7173913043478263,0.0,0.7982753601306356,0.7982753601306356,0.0,1.5,1.5,0.0,0.5188632919998781,23.127479212776567,stop,0.3853800000006231,31.13809746219471,stop
C08,curated-sample-50,schedule the review for Tuesday no sorry Thursday,Schedule the review for Thursday.,Schedule the review for Thursday.,Schedule the review for Thursday.,,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4074983750001593,14.723985095640332,stop,0.33824058300069737,17.738853057699554,stop
C09,curated-sample-50,please review the sight migration plan before lunch,Please review the site migration plan before lunch.,Please review the sight migration plan before lunch.,Please review the sight migration plan before lunch.,,,True,True,False,False,0.970873786407767,0.970873786407767,0.0,0.871767392252351,0.871767392252351,0.0,0.125,0.125,0.0,0.4100112910000462,21.950615013670408,stop,0.33101237500068237,27.189315807245716,stop
C10,curated-sample-50,store the session token in red is for fifteen minutes,Store the session token in Redis for 15 minutes.,Store the session token in red. It is for 15 minutes.,Store the session token in red for 15 minutes.,,,True,False,False,False,0.9306930693069306,0.9574468085106383,0.026753739203707716,0.8357739223824224,0.8239159626087488,-0.011857959773673654,0.3333333333333333,0.1111111111111111,-0.2222222222222222,0.5069406669999807,29.589261577234186,stop,0.43538045900004363,27.56210057649555,stop
C11,curated-sample-50,we received one thousand two hundred and forty six responses,"We received 1,246 responses.","We received 1,246 responses.","We received 1,246 responses.",,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.46603449999975055,21.45763886580361,stop,0.37664549999954033,26.550164544677166,stop
C12,curated-sample-50,the workshop starts on September twenty third twenty twenty six,"The workshop starts on September 23, 2026.","The workshop starts on September 23, 2026.","The workshop starts on September 23, 2026.",,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48874879100003454,30.690613002455365,stop,0.4139535829999659,36.23594677280819,stop
C13,curated-sample-50,the call begins at four thirty p m,The call begins at 4:30 PM.,The call begins at 4:30 PM.,The call begins at 4:30 PM.,,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.47657254099976853,23.08148089464798,stop,0.4531111670003156,24.276603185090643,stop
C14,curated-sample-50,the replacement costs forty nine dollars and weighs two point five kilograms,The replacement costs $49 and weighs 2.5 kilograms.,The replacement costs $49 and weighs 2.5 kilograms.,The replacement costs $49 and weighs 2.5 kg.,,,True,False,True,False,1.0,0.9263157894736842,-0.0736842105263158,1.0,0.823979269414735,-0.17602073058526502,0.0,0.125,0.125,0.5091168749995632,27.49859744879211,stop,0.39191979200040805,35.72159478994984,stop
C15,curated-sample-50,send the receipt to finance at acme dot com,Send the receipt to finance@acme.com.,Send the receipt to finance@acme.com,Send the receipt to finance@acme.com,,,True,True,False,False,0.9863013698630136,0.9863013698630136,0.0,0.942792549390486,0.942792549390486,0.0,0.2,0.2,0.0,0.39006595799992283,23.073020896639694,stop,0.3743243330000041,24.0433207423892,stop
C16,curated-sample-50,the documentation is available at docs dot example dot com slash setup,The documentation is available at docs.example.com/setup.,The documentation is available at docs.example.com/setup.,The documentation is available at docs.example.com/setup,,,True,False,True,False,1.0,0.9911504424778761,-0.008849557522123908,1.0,0.9564427493121079,-0.04355725068789207,0.0,0.16666666666666666,0.16666666666666666,0.4153329170003417,24.07707068397801,stop,0.4169767499997761,21.583937233922114,stop
C17,curated-sample-50,yes comma I can send the draft today semicolon the figures will follow tomorrow period great work everyone exclamation mark,"Yes, I can send the draft today; the figures will follow tomorrow. Great work, everyone!","Yes, I can send the draft today. The figures will follow tomorrow.

Great work,
Everyone!","I can send the draft today, the figures will follow tomorrow. Great work! Everyone.",,,True,False,False,False,0.9378531073446328,0.9239766081871346,-0.013876499157498223,0.8635346217738593,0.805785027667054,-0.05774959410680536,0.26666666666666666,0.26666666666666666,0.0,0.5763497079997251,38.17126944742114,stop,0.4105667909998374,43.841831328260376,stop
C18,curated-sample-50,Maya said open quote the release is ready close quote,"Maya said, “The release is ready.”","Maya said: ""The release is ready.""",Maya said the release is ready.,,,True,False,False,False,0.9117647058823529,0.923076923076923,0.011312217194570096,0.6982261554967412,0.6884216413172528,-0.009804514179488355,0.5,0.5,0.0,0.407683583999642,24.528826748169436,stop,0.3603720000000976,22.19928296315428,stop
C19,curated-sample-50,the migration is complete period new paragraph customers do not need to take any action period,"The migration is complete.

Customers do not need to take any action.","The migration is complete.

Customers do not need to take any action.",The migration is complete. Customers do not need to take any action.,,,True,False,True,False,1.0,0.978102189781022,-0.021897810218977964,1.0,1.0,0.0,0.0,0.0,0.0,0.47673120799981916,31.464271162222065,stop,0.449585708000086,31.13977991488404,stop
C20,curated-sample-50,bullet list apples new line rice new line olive oil,"- Apples
- Rice
- Olive oil","Apples
Rice
Olive oil","Apple, rice, and olive oil.",,,True,False,False,False,0.875,0.6666666666666667,-0.20833333333333326,0.5346175061005084,0.321243834012092,-0.2133736720884164,0.8,1.0,0.19999999999999996,0.4280544580001333,21.025362151460637,stop,0.4860850830000345,16.458024078059257,stop
C21,curated-sample-50,numbered list first back up the database second deploy the service third run the smoke tests,"1. Back up the database.
2. Deploy the service.
3. Run the smoke tests.","1. Back up the database.
2. Deploy the service.
3. Run the smoke tests.","First, back up the database.
Second, deploy the service.
Third, run the smoke tests.",,,True,False,True,False,1.0,0.8,-0.19999999999999996,1.0,0.6563868088148379,-0.3436131911851621,0.0,0.5,0.5,0.5739554589999898,38.33050048575353,stop,0.5800252919998456,37.92938050019697,stop
C22,curated-sample-50,dear Anika new paragraph thank you for reviewing the proposal new paragraph best regards new line Sam,"Dear Anika,

Thank you for reviewing the proposal.

Best regards,
Sam","Dear Anika,

Thank you for reviewing the proposal.

Best regards,
Sam","Dear Anika,

Thank you for reviewing the proposal.

Best regards,
Sam",,,True,True,True,True,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5239342909999323,34.355453172661925,stop,0.5239154579994647,34.356688135776274,stop
C23,curated-sample-50,heading weekly status new paragraph all planned work is complete,"# Weekly Status

All planned work is complete.",Weekly status: All planned work is complete.,"Weekly status:
- All planned work is complete",,,True,False,False,False,0.9111111111111111,0.9010989010989011,-0.010012210012209977,0.7736307480986274,0.7229410069773848,-0.05068974112124258,0.25,0.375,0.125,0.4065095829996608,22.1396994717527,stop,0.5309051669992186,18.835755652034777,stop
C24,curated-sample-50,the word comma appears twice in the first paragraph,The word “comma” appears twice in the first paragraph.,The word “comma” appears twice in the first paragraph.,The word comma appears once in the first paragraph.,,,True,False,True,False,1.0,0.9333333333333332,-0.06666666666666676,1.0,0.7075976657986803,-0.29240233420131967,0.0,0.2222222222222222,0.2222222222222222,0.45467133300007845,26.39269100345486,stop,0.4166552500000762,24.000657618014344,stop
C25,curated-sample-50,attach the file quarterly report final dot pdf and reference ticket a c m e dash four two seven,Attach the file quarterly-report-final.pdf and reference ticket ACME-427.,Attach the file “quarterly report” final.pdf and reference ticket AMC427.,"Attach the file ""quarterly report.pdf"" and reference ticket ""A CME-427"".",,,True,False,False,False,0.9315068493150684,0.9103448275862069,-0.021162021728861502,0.7218650962150943,0.6616347263323411,-0.06023036988275321,0.5,0.5,0.0,0.5110382910002045,35.22240958651139,stop,0.5819774169995071,36.08387436795986,stop
C26,curated-sample-50,hi Priya comma new paragraph um could you send the revised budget to finance at acme dot com by four p m question mark new paragraph thanks comma new line Daniel,"Hi Priya,

Could you send the revised budget to finance@acme.com by 4:00 PM?

Thanks,
Daniel","Hi Priya,

Could you send the revised budget to finance@acme.com by 4 PM?

Thanks,
Daniel","Hi Priya,

Could you send the revised budget to finance@acme.com by 4:00?

Thanks,
Daniel",,,True,False,False,False,0.9834254143646409,0.9834254143646409,0.0,0.927545478452293,0.9385175493006108,0.01097207084831786,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.6058765409998159,44.5635342729142,stop,0.5699939999994967,50.877728537538296,stop
C27,curated-sample-50,numbered list first archive the last thirty days of logs second increase the time out to forty five seconds third restart the a p i gateway,"1. Archive the last 30 days of logs.
2. Increase the timeout to 45 seconds.
3. Restart the API gateway.","1. Archive the last 30 days of logs.
2. Increase the time-out to 45 seconds.
3. Restart the API gateway.","First, archive the last 30 days of logs.
Second, increase the timeout to 45 seconds.
Third, restart the API gateway.",,,True,False,False,False,0.9951690821256038,0.8584474885844748,-0.136721593541129,0.960071954644991,0.7534678511626838,-0.20660410348230718,0.05555555555555555,0.3333333333333333,0.2777777777777778,0.7270239170002242,45.390528741009526,stop,0.6252705419992708,51.17784678881821,stop
C28,curated-sample-50,okay bullet list um coffee beans new line coffee filters coffee filters new line oat milk new line dish soap,"- Coffee beans
- Coffee filters
- Oat milk
- Dish soap","Okay,

- Coffee beans
- Coffee filters
- Oat milk
- Dish soap","Okay, here is the list:

- Coffee beans
- Coffee filters
- Oat milk
- Dish soap",,,True,False,False,False,0.9391304347826087,0.81203007518797,-0.12710035959463872,0.9735438320288626,0.908709731167501,-0.06483410086136165,0.1111111111111111,0.5555555555555556,0.4444444444444445,0.5134244999999282,37.00641476984962,stop,0.45428137500039156,52.83069331200143,stop
C29,curated-sample-50,heading meeting notes new paragraph date August thirtieth twenty twenty six new line time ten thirty a m new paragraph bullet list finalize the launch copy new line confirm the support schedule new line send the customer notice,"# Meeting Notes

Date: August 30, 2026
Time: 10:30 AM

- Finalize the launch copy.
- Confirm the support schedule.
- Send the customer notice.","Meeting Notes

Date: August 30, 2026
Time: 10:30 AM

Finalize the launch copy.
Confirm the support schedule.
Send the customer notice.","Meeting notes
- Date: August 30, 2026
- Time: 10:30 a.m.
- Bullet list:
  - Finalize the launch copy.
  - Confirm the support schedule.
  - Send the customer notice.",,,True,False,False,False,0.9710144927536232,0.8859934853420195,-0.08502100741160368,0.8887449677611201,0.8459186884603912,-0.04282627930072891,0.2727272727272727,0.5,0.2272727272727273,0.8097751250002148,54.33607262261647,stop,0.7342228329998761,80.35707601047862,stop
C30,curated-sample-50,Ravi said open quote we can launch on Monday no Tuesday close quote,"Ravi said, “We can launch on Tuesday.”","Ravi said: “We can launch on Monday, no Tuesday.”","Ravi said: ""We can launch on Monday.""",,,True,False,False,False,0.850574712643678,0.8266666666666667,-0.02390804597701135,0.7439654312340054,0.5726903110818468,-0.17127512015215862,0.42857142857142855,0.42857142857142855,0.0,0.47371445799990397,29.55366838308076,stop,0.40921912500016333,26.880464103420408,stop
C31,curated-sample-50,uh upgrade the service to version two point four point one comma then check the guide at docs dot example dot com slash upgrade,"Upgrade the service to version 2.4.1, then check the guide at docs.example.com/upgrade.","Upgrade the service to version 2.4.1, then check the guide at docs.example.com/slash/upgrade.","Upgrade the service to version 2.4.1, then check the guide at docs.example.com/slug/upgrade.",,,True,False,False,False,0.9666666666666667,0.9720670391061452,0.005400372439478551,0.9428800562081346,0.944763247309927,0.0018831911017923586,0.08333333333333333,0.08333333333333333,0.0,0.6442565000002105,38.8044202891113,stop,0.5823247500002253,42.93137119792749,stop
C32,curated-sample-50,ship three boxes to twenty four lake view road apartment seven b Kathmandu,"Ship 3 boxes to 24 Lake View Road, Apartment 7B, Kathmandu.","Ship three boxes to 24 Lake View Road, Apartment 7B, Kathmandu.","Ship three boxes to 24 Lake View Road, Apartment 7B, Kathmandu.",,,True,True,False,False,0.9508196721311475,0.9508196721311475,0.0,0.9055702551444229,0.9055702551444229,0.0,0.09090909090909091,0.09090909090909091,0.0,0.5182264579998446,38.593166541886596,stop,0.4638106249994962,43.12104751809367,stop
C33,curated-sample-50,move the demo from September tenth at two p m no make that September eleventh at three thirty p m,Move the demo to September 11 at 3:30 PM.,Move the demo from September 10 at 2:00 PM to September 11 at 3:30 PM.,Move the demo from September 10 at 2:30 PM.,,,True,False,False,False,0.7387387387387387,0.9047619047619048,0.16602316602316602,0.8060538339699757,0.6121642681200258,-0.19388956584994987,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6335550839999087,44.19505218587124,stop,0.4770135829994615,33.542021800285006,stop
C34,curated-sample-50,heading quarterly results new paragraph bullet list revenue increased by twelve percent new line support costs fell by eight point five percent new line cash balance is two point three million dollars,"# Quarterly Results

- Revenue increased by 12%.
- Support costs fell by 8.5%.
- Cash balance is $2.3 million.","**Quarterly Results**

Revenue increased by 12%.
Support costs fell by $8.50%.
Cash balance is $2.3 million.","Quarterly results:
- Revenue increased by 12%.
- Support costs fell by 8.5%.
- Cash balance is $2.3 million.",,,True,False,False,False,0.9357798165137613,0.9724770642201834,0.03669724770642213,0.779619625080968,0.9126843075106286,0.13306468242966052,0.4444444444444444,0.16666666666666666,-0.2777777777777778,0.7240067499997167,46.960888140909326,stop,0.5190509999993083,67.43075343279686,stop
C35,curated-sample-50,okay steps colon first download the archive second unzip it into the tools folder third run setup dot sh,"Steps:

1. Download the archive.
2. Unzip it into the tools folder.
3. Run setup.sh.","Okay, steps:

1. Download the archive.
2. Unzip it into the tools folder.
3. Run setup.sh.","Step 1: Download the archive.
Step 2: Unzip it into the tools folder.
Step 3: Run setup.sh",,,True,False,False,False,0.9540229885057472,0.8735632183908046,-0.08045977011494254,0.9617820329858802,0.719275741882082,-0.24250629110379818,0.15384615384615385,0.5384615384615384,0.3846153846153846,0.6362990419997914,45.57605478841741,stop,0.5253265410001404,55.20375944605519,stop
C36,curated-sample-50,the pilot went well period new paragraph um twelve people completed onboarding comma and ten activated their accounts period new paragraph the next session is Friday at nine a m full stop,"The pilot went well.

Twelve people completed onboarding, and 10 activated their accounts.

The next session is Friday at 9:00 AM.","The pilot went well.

12 people completed onboarding, and 10 activated their accounts.

The next session is Friday at 9:00.","The pilot went well.

12 people completed onboarding, and 10 activated their accounts.

The next session is Friday at 9:00 a.m.",,,True,False,False,False,0.9565217391304348,0.9494163424124512,-0.007105396717983603,0.897861096519465,0.8922013756724848,-0.005659720846980187,0.14285714285714285,0.09523809523809523,-0.047619047619047616,0.6975396249999903,48.74275063585165,stop,0.5724297090000618,62.889817621251574,stop
C37,curated-sample-50,hello Marcus comma new paragraph please send the invoice to billing at north star dot io no sorry accounts at north star dot io new paragraph kind regards comma new line Lena,"Hello Marcus,

Please send the invoice to accounts@northstar.io.

Kind regards,
Lena","Hello Marcus,

Please send the invoice to billing@northstar.io.

No sorry, accounts@northstar.io

Kind regards,
Lena","Hello Marcus,

Please send the invoice to billing@northstar.io.

Kind regards,
Lena",,,True,False,False,False,0.83,0.9221556886227544,0.09215568862275447,0.8523320395663151,0.8615915116470677,0.009259472080752618,0.4,0.1,-0.30000000000000004,0.6772909580004125,45.77058003479373,stop,0.5370691250000164,40.96306969796361,stop
C38,curated-sample-50,bug report colon the app crashes when opening settings dot j son period attach crash log dash two zero two six zero eight three zero dot text and reference issue v o i dash nine one eight,Bug report: The app crashes when opening settings.json. Attach crash-log-20260830.txt and reference issue VOI-918.,"Bug report: The app crashes when opening settings.

Attach crash log:
- Two-02-60830.txt
- reference issue: v9.1.8","Bug report: The app crashes when opening settings.
- Attach crash log:
  - Two zero two six zero eight three zero dot text and reference issue v o i dash nine one eight",,,True,False,False,False,0.8508771929824561,0.6453900709219857,-0.20548712206047037,0.6950265398667197,0.621785463836967,-0.07324107602975272,0.42857142857142855,1.5,1.0714285714285714,0.7498359579999487,52.01137606687391,stop,0.5749052499995742,67.83726535812447,stop
C39,curated-sample-50,note colon the trial period ends tomorrow comma but the word period in the heading should remain lowercase period,"Note: The trial period ends tomorrow, but the word “period” in the heading should remain lowercase.","The trial period ends tomorrow, but the word “period” in the heading should remain lowercase.","The trial period ends tomorrow, but the word period in the heading should remain lowercase.",,,True,False,False,False,0.96875,0.9578947368421052,-0.010855263157894757,0.9406694141357091,0.8569952670840536,-0.08367414705165555,0.0625,0.125,0.0625,0.5175055409999914,36.71458273332829,stop,0.5797830420005994,29.321312919639386,stop
C40,curated-sample-50,open quote good writing is clear writing close quote new line dash Maya Chen,"“Good writing is clear writing.”
—Maya Chen","Good writing is clear.

Maya Chen","Good writing is clear writing.

Maya Chen",,,True,False,False,False,0.8421052631578947,0.9523809523809522,0.11027568922305753,0.5999254324992727,0.7499566976077031,0.15003126510843046,0.5,0.5,0.0,0.39816779199964003,22.60353594850318,stop,0.6174616250000327,16.195338455243224,stop
C41,curated-sample-50,recipe colon new paragraph numbered list first mix two cups of flour and one teaspoon of salt second add three hundred milliliters of water third bake for forty minutes at two hundred degrees Celsius,"Recipe:

1. Mix 2 cups of flour and 1 teaspoon of salt.
2. Add 300 milliliters of water.
3. Bake for 40 minutes at 200 degrees Celsius.","Recipe:

1. Mix two cups of flour and one teaspoon of salt.
2. Add three hundred milliliters of water.
3. Bake for forty minutes at two hundred degrees Celsius.","Recipe:
- 2 cups of flour
- 1 teaspoon of salt
- 300 milliliters of water
- Bake for 40 minutes at 200 degrees Celsius",,,True,False,False,False,0.847457627118644,0.8932806324110671,0.045823005292423113,0.7563899041140523,0.7179338147914959,-0.0384560893225564,0.28,0.36,0.07999999999999996,0.7759191250002004,52.84055860846246,stop,0.6014770410001802,69.82810171799628,stop
C42,curated-sample-50,travel plan colon new paragraph September fifth flight at seven fifteen a m new line September sixth workshop at nine a m new line hotel budget one hundred eighty dollars per night,"Travel Plan:

- September 5: Flight at 7:15 AM.
- September 6: Workshop at 9:00 AM.
- Hotel budget: $180 per night.","September 5: Flight at 7:15 a.m.
New line September 6: Workshop at 9 a.m.
Hotel budget: $180 per night.","September 5: Flight at 7:15 a.m.
September 6: Workshop at 9 a.m.
Hotel: $180 per night",,,True,False,False,False,0.8165137614678899,0.7960199004975125,-0.02049386097037742,0.6970868260758246,0.610684142690048,-0.08640268338577661,0.4,0.5,0.09999999999999998,0.7408165830001963,52.64460987368268,stop,0.4864342500004568,71.95217030866377,stop
