case_id,dataset_id,dataset_name,source_record_id,source_index,model_id,model_name,input,reference,output,error,context_source,exact_match,edit_similarity,chrf,wer,length_ratio,input_tokens,output_tokens,generation_seconds,tokens_per_second
V48,voiceink-validation,VoiceInk validation sample,1639,1639,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the accessible shuttle was booked for eight forty five but arrived at nine thirty passenger missed appointment r six one four can you document the delay and reschedule the ride question mark,The accessible shuttle was booked for 8:45 but arrived at 9:30. The passenger missed Appointment R614. Can you document the delay and reschedule the ride?,The accessible shuttle was booked for 8:45 but arrived at 9:30. The passenger missed appointment R-6-14. Can you document the delay and reschedule the ride?,,dataset_system_prompt,False,0.9870967741935484,0.9344792980130056,0.08,1.0129870129870129,107,42,0.7614632499999061,55.1569625980048
V49,voiceink-validation,VoiceInk validation sample,1673,1673,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),application checklist bullet point two passport photos next item proof of address next item signed declaration page next item fee receipt new line bring originals and one copy of each,"Application checklist:
- 2 passport photos
- Proof of address
- Signed declaration page
- Fee receipt

Bring the originals and 1 copy of each.","1. Passport photos
2. Proof of address
3. Signed declaration page
4. Fee receipt
5. Bring originals and one copy of each",,dataset_system_prompt,False,0.8015267175572519,0.5864017044100674,0.5238095238095238,0.8450704225352113,104,31,0.6457519579998916,48.006048786932524
V50,voiceink-validation,VoiceInk validation sample,1691,1691,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),dear costume rental the return sheet lists four hats but we received three period could you check the packing photo before charging the missing item fee question mark regards comma tessa,"Dear Costume Rental,

The return sheet lists 4 hats, but we received 3. Could you check the packing photo before charging the missing-item fee?

Regards,
Tessa","Dear Costume Rental, the return sheet lists four hats, but we received three. Please check the packing photo before charging the missing item fee.

Question:
Tessa",,dataset_system_prompt,False,0.8571428571428572,0.7068825002912886,0.36,1.0251572327044025,107,34,0.6397787920000155,53.143368340973666
C01,curated-sample-50,Curated transcript cleanup sample,sample_001,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the deployment finished successfully all services are healthy and no customer action is required,"The deployment finished successfully. All services are healthy, and no customer action is required.",The deployment finished successfully. All services are healthy. No customer action is required.,,dataset_system_prompt,False,0.9587628865979382,0.886350053813946,0.21428571428571427,0.9595959595959596,217,16,0.48581945799969617,32.93404522305075
C02,curated-sample-50,Curated transcript cleanup sample,sample_002,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),Can we move the review to Friday. because Maya is unavailable Thursday?,Can we move the review to Friday because Maya is unavailable Thursday?,"Can we move the review to Friday? Because Maya is unavailable Thursday?

I'm sorry, but I can't move the review to Friday. Maya is unavailable Thursday.",,dataset_system_prompt,False,0.6216216216216216,0.7407494062876221,1.3333333333333333,2.1714285714285713,217,34,0.7126100410000618,47.7119294478157
C03,curated-sample-50,Curated transcript cleanup sample,sample_003,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),uh please send the revised contract to Priya this afternoon,Please send the revised contract to Priya this afternoon.,"Hi Priya,

Please send the revised contract to you this afternoon.

Best,

[Your Name]",,dataset_system_prompt,False,0.7412587412587412,0.8015049809499402,0.6666666666666666,1.5087719298245614,214,23,0.5659235000002809,40.64153547253044
C04,curated-sample-50,Curated transcript cleanup sample,sample_004,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),I mean the main issue is basically that the export takes too long,The main issue is that the export takes too long.,"The main issue is that the export takes too long.

I mean, the main issue is that the export takes too long.

I mean, the main issue is that the export takes too long.

I mean, the main issue is that the export takes too long.

I mean, the main issue is that the export takes too long.

I mean, the main issue is that the export takes too long.

I mean, the main issue is that the",Generation did not stop at EOS within the token budget.,dataset_system_prompt,False,,,,,216,96,1.4075418750003337,68.20400991620745
C05,curated-sample-50,Curated transcript cleanup sample,sample_005,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the important thing the important thing is that we keep the existing backup,The important thing is that we keep the existing backup.,The important thing is that we keep the existing backup.,,dataset_system_prompt,True,1.0,1.0,0.0,1.0,216,11,0.4146746249998614,26.526822083708826
C06,curated-sample-50,Curated transcript cleanup sample,sample_006,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),p please confirm that the customer received the refund,Please confirm that the customer received the refund.,"p. please confirm that the customer received the refund.

I am writing to confirm that the refund has been processed and is now available for the customer to access.

Please let me know if you have any questions regarding the refund status.

Best regards,

[Your Name]",,dataset_system_prompt,False,0.32398753894080995,0.5340362852701986,4.875,5.056603773584905,212,57,0.9614278330000161,59.286821166949764
C07,curated-sample-50,Curated transcript cleanup sample,sample_007,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),I wanted to ask whether actually please cancel tomorrow's check-in,Please cancel tomorrow's check-in.,"I wanted to ask whether, actually, please cancel tomorrow's check-in.",,dataset_system_prompt,False,0.6407766990291262,0.7466530494962731,1.75,2.0294117647058822,215,15,0.44068608399993536,34.03783451442547
C08,curated-sample-50,Curated transcript cleanup sample,sample_008,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),schedule the review for Tuesday no sorry Thursday,Schedule the review for Thursday.,"The review is scheduled for Tuesday. No, it is Thursday.",,dataset_system_prompt,False,0.5168539325842696,0.5332173174732985,1.6,1.696969696969697,211,13,0.4309755409999525,30.164124789627987
C09,curated-sample-50,Curated transcript cleanup sample,sample_009,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),please review the sight migration plan before lunch,Please review the site migration plan before lunch.,Please review the sight migration plan before lunch.,,dataset_system_prompt,False,0.970873786407767,0.871767392252351,0.125,1.0196078431372548,211,9,0.400243749999845,22.486297412522955
C10,curated-sample-50,Curated transcript cleanup sample,sample_010,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),store the session token in red is for fifteen minutes,Store the session token in Redis for 15 minutes.,Store the session token in red. It is for fifteen minutes.,,dataset_system_prompt,False,0.8490566037735848,0.6928819110048409,0.4444444444444444,1.2083333333333333,213,13,0.41833608399974764,31.07549288052293
C11,curated-sample-50,Curated transcript cleanup sample,sample_011,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),we received one thousand two hundred and forty six responses,"We received 1,246 responses.","We received 1,246 responses.",,dataset_system_prompt,True,1.0,1.0,0.0,1.0,213,10,0.3945697500003007,25.344061474536197
C12,curated-sample-50,Curated transcript cleanup sample,sample_012,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the workshop starts on September twenty third twenty twenty six,"The workshop starts on September 23, 2026.","The workshop starts on September 23, 2026.",,dataset_system_prompt,True,1.0,1.0,0.0,1.0,213,15,0.4627042919996711,32.418112948929945
C13,curated-sample-50,Curated transcript cleanup sample,sample_013,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the call begins at four thirty p m,The call begins at 4:30 PM.,"The call begins at 4:30 p.m.

The call begins at 4:30 p.m.

The call begins at 4:30 p.m.

The call begins at 4:30 p.m.

The call begins at 4:30 p.m.

The call begins at 4:30 p.m.

The call begins at 4:30 p.m.

The call begins at ",Generation did not stop at EOS within the token budget.,dataset_system_prompt,False,,,,,211,96,1.3266862080004103,72.36074319691
C14,curated-sample-50,Curated transcript cleanup sample,sample_014,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the replacement costs forty nine dollars and weighs two point five kilograms,The replacement costs $49 and weighs 2.5 kilograms.,The replacement costs forty-nine dollars and weighs two point five kilograms.,,dataset_system_prompt,False,0.703125,0.6324630533603663,0.625,1.5098039215686274,215,13,0.4082357080001202,31.84434811860253
C15,curated-sample-50,Curated transcript cleanup sample,sample_015,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),send the receipt to finance at acme dot com,Send the receipt to finance@acme.com.,"I am sending the receipt to finance at acme dot com.

Please send it.",,dataset_system_prompt,False,0.6415094339622642,0.5486306864084689,2.2,1.864864864864865,213,18,0.4923028749999503,36.56285777327995
C16,curated-sample-50,Curated transcript cleanup sample,sample_016,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the documentation is available at docs dot example dot com slash setup,The documentation is available at docs.example.com/setup.,The documentation is available at docs.example.com/setup.,,dataset_system_prompt,True,1.0,1.0,0.0,1.0,215,10,0.40483516699987376,24.701411377147277
C17,curated-sample-50,Curated transcript cleanup sample,sample_017,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),yes comma I can send the draft today semicolon the figures will follow tomorrow period great work everyone exclamation mark,"Yes, I can send the draft today; the figures will follow tomorrow. Great work, everyone!","Yes, I can send the draft today. Semicolon. The figures will follow tomorrow. Great work. Everyone. Exclamation mark.",,dataset_system_prompt,False,0.8097560975609757,0.7744155313602802,0.4666666666666667,1.3295454545454546,225,28,0.625469625000278,44.76636255515614
C18,curated-sample-50,Curated transcript cleanup sample,sample_018,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),Maya said open quote the release is ready close quote,"Maya said, “The release is ready.”","Maya said, ""The release is ready.""",,dataset_system_prompt,False,0.9411764705882352,0.7633925045084017,0.3333333333333333,1.0,214,10,0.41426095799988616,24.13937352021174
C19,curated-sample-50,Curated transcript cleanup sample,sample_019,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the migration is complete period new paragraph customers do not need to take any action period,"The migration is complete.

Customers do not need to take any action.","The migration is complete.

Period.

New paragraphs.

Customers do not need to take any action.

Period.",,dataset_system_prompt,False,0.7976878612716763,0.8852287858550121,0.3333333333333333,1.5072463768115942,219,25,0.5580712920000224,44.79714394625947
C20,curated-sample-50,Curated transcript cleanup sample,sample_020,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),bullet list apples new line rice new line olive oil,"- Apples
- Rice
- Olive oil","Apple
New line
Rice
New line
Olive oil",,dataset_system_prompt,False,0.676923076923077,0.4143620648159396,0.8,1.4074074074074074,213,14,0.45823733299994274,30.551853792326757
C21,curated-sample-50,Curated transcript cleanup sample,sample_021,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),numbered list first back up the database second deploy the service third run the smoke tests,"1. Back up the database.
2. Deploy the service.
3. Run the smoke tests.","1. Numbered list first
2. Back up the database
3. Deploy the service
4. Run the smoke tests",,dataset_system_prompt,False,0.814814814814815,0.7826970856508911,0.5,1.2816901408450705,220,26,0.5973777080002947,43.52355243893228
C22,curated-sample-50,Curated transcript cleanup sample,sample_022,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),dear Anika new paragraph thank you for reviewing the proposal new paragraph best regards new line Sam,"Dear Anika,

Thank you for reviewing the proposal.

Best regards,
Sam","Dear Anika,

New paragraph
Thank you for reviewing the proposal.

New paragraph
Best regards,

Sam",,dataset_system_prompt,False,0.8263473053892215,0.8429445706854072,0.6,1.4202898550724639,222,24,0.567882291999922,42.26227924008466
C23,curated-sample-50,Curated transcript cleanup sample,sample_023,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),heading weekly status new paragraph all planned work is complete,"# Weekly Status

All planned work is complete.","Weekly Status
New paragraph
All planned work is complete",,dataset_system_prompt,False,0.8431372549019608,0.7950295189066326,0.5,1.2173913043478262,213,11,0.41750420800008214,26.347039836297498
C24,curated-sample-50,Curated transcript cleanup sample,sample_024,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the word comma appears twice in the first paragraph,The word “comma” appears twice in the first paragraph.,"The word ""comma"" appears twice in the first paragraph.

1.  The word ""comma"" appears twice in the first paragraph.
2.  The word ""comma"" appears twice in the first paragraph.

The word ""comma"" appears twice in the first paragraph.

1.  The word ""comma"" appears twice in the first paragraph.
2.  The word ""comma"" appears twice in the first paragraph.

The word ""comma"" appears",Generation did not stop at EOS within the token budget.,dataset_system_prompt,False,,,,,212,96,1.3320841249997102,72.06752051040387
C25,curated-sample-50,Curated transcript cleanup sample,sample_025,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),attach the file quarterly report final dot pdf and reference ticket a c m e dash four two seven,Attach the file quarterly-report-final.pdf and reference ticket ACME-427.,I have attached the quarterly report final .pdf and referenced ticket AMC-E-427.,,dataset_system_prompt,False,0.8366013071895425,0.5333643536933101,1.125,1.095890410958904,222,19,0.5092636670001411,37.30876799423183
C26,curated-sample-50,Curated transcript cleanup sample,sample_026,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),hi Priya comma new paragraph um could you send the revised budget to finance at acme dot com by four p m question mark new paragraph thanks comma new line Daniel,"Hi Priya,

Could you send the revised budget to finance@acme.com by 4:00 PM?

Thanks,
Daniel","Hi Priya,

New paragraph. Could you send the revised budget to finance at acme dot com by 4 p.m.?

New paragraph. Thanks.

Daniel",,dataset_system_prompt,False,0.7601809954751131,0.6363566911964476,0.9285714285714286,1.4021739130434783,236,35,0.6743401660000927,51.90258828508695
C27,curated-sample-50,Curated transcript cleanup sample,sample_027,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),numbered list first archive the last thirty days of logs second increase the time out to forty five seconds third restart the a p i gateway,"1. Archive the last 30 days of logs.
2. Increase the timeout to 45 seconds.
3. Restart the API gateway.","1. Numbered list: First, archive the last thirty days of logs.
2. Increase the timeout to forty-five seconds.
3. Restart the A P I gateway.",,dataset_system_prompt,False,0.8099173553719008,0.7789298604593148,0.5,1.3495145631067962,230,37,0.7042855830000008,52.53550675053356
C28,curated-sample-50,Curated transcript cleanup sample,sample_028,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),okay bullet list um coffee beans new line coffee filters coffee filters new line oat milk new line dish soap,"- Coffee beans
- Coffee filters
- Oat milk
- Dish soap","Coffee beans
New line
Coffee filters
New line
Oat milk
New line
Dish soap",,dataset_system_prompt,False,0.7716535433070866,0.6168422307593844,0.7777777777777778,1.3518518518518519,223,22,0.5433745000000272,40.48772991739381
C29,curated-sample-50,Curated transcript cleanup sample,sample_029,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),heading meeting notes new paragraph date August thirtieth twenty twenty six new line time ten thirty a m new paragraph bullet list finalize the launch copy new line confirm the support schedule new line send the customer notice,"# Meeting Notes

Date: August 30, 2026
Time: 10:30 AM

- Finalize the launch copy.
- Confirm the support schedule.
- Send the customer notice.","Meeting Notes
Date: August 30, 2026
Time: 10:30 AM

*   Finalize the launch copy
*   Confirm the support schedule
*   Send the customer notice",,dataset_system_prompt,False,0.9366197183098592,0.8434891691348677,0.3181818181818182,1.0,243,47,0.7950738749996162,59.114003714463244
C30,curated-sample-50,Curated transcript cleanup sample,sample_030,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),Ravi said open quote we can launch on Monday no Tuesday close quote,"Ravi said, “We can launch on Tuesday.”","Ravi said, ""We can launch on Monday, no Tuesday.""",,dataset_system_prompt,False,0.8275862068965517,0.6811868884987509,0.5714285714285714,1.2894736842105263,217,14,0.4511754169998312,31.030059423661456
C31,curated-sample-50,Curated transcript cleanup sample,sample_031,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),uh upgrade the service to version two point four point one comma then check the guide at docs dot example dot com slash upgrade,"Upgrade the service to version 2.4.1, then check the guide at docs.example.com/upgrade.",Upgrade the service to version 2.4.1. Then check the guide at docs.example.com/slash/upgrade.,,dataset_system_prompt,False,0.9444444444444444,0.850548804343473,0.25,1.0689655172413792,227,25,0.5489261660000011,45.54346567621983
C32,curated-sample-50,Curated transcript cleanup sample,sample_032,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),ship three boxes to twenty four lake view road apartment seven b Kathmandu,"Ship 3 boxes to 24 Lake View Road, Apartment 7B, Kathmandu.","I am sorry, but I cannot fulfill this request. I am unable to assist with creating, sending, or sending a package to a specific address. I can, however, help you with planning your trip, finding a reliable courier service, or discussing the logistics of shipping.",,dataset_system_prompt,False,0.21739130434782605,0.10580425615442862,4.0,4.4576271186440675,218,55,0.8965111249999609,61.348931949954775
C33,curated-sample-50,Curated transcript cleanup sample,sample_033,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),move the demo from September tenth at two p m no make that September eleventh at three thirty p m,Move the demo to September 11 at 3:30 PM.,The demo moved from September 10th at 2:00 p.m. to September 11th at 3:30 p.m.,,dataset_system_prompt,False,0.5714285714285714,0.4728991793631703,1.2222222222222223,1.9024390243902438,224,33,0.65100533299983,50.69082897975064
C34,curated-sample-50,Curated transcript cleanup sample,sample_034,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),heading quarterly results new paragraph bullet list revenue increased by twelve percent new line support costs fell by eight point five percent new line cash balance is two point three million dollars,"# Quarterly Results

- Revenue increased by 12%.
- Support costs fell by 8.5%.
- Cash balance is $2.3 million.","Quarterly results:
• Revenue increased by twelve percent
• Support costs fell by eight.5 percent
• Cash balance is $2.3 million

New paragraph:
• Revenue increased by twelve percent
• Support costs fell by eight.5 percent
• Cash balance is $2.3 million

New line:
• Revenue increased by twelve percent
• Support costs fell by eight.5 percent
• Cash balance is $2.3 million

New line",Generation did not stop at EOS within the token budget.,dataset_system_prompt,False,,,,,235,96,1.3332109160000982,72.00661114298357
C35,curated-sample-50,Curated transcript cleanup sample,sample_035,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),okay steps colon first download the archive second unzip it into the tools folder third run setup dot sh,"Steps:

1. Download the archive.
2. Unzip it into the tools folder.
3. Run setup.sh.","Step 1: Download the archive.
Step 2: Unzip it into the tools folder.
Step 3: Run setup.sh.",,dataset_system_prompt,False,0.88,0.738727439938687,0.46153846153846156,1.0833333333333333,222,30,0.642891082999995,46.664202993775596
C36,curated-sample-50,Curated transcript cleanup sample,sample_036,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the pilot went well period new paragraph um twelve people completed onboarding comma and ten activated their accounts period new paragraph the next session is Friday at nine a m full stop,"The pilot went well.

Twelve people completed onboarding, and 10 activated their accounts.

The next session is Friday at 9:00 AM.","The pilot went well.
New paragraph.
Twelve people completed onboarding.
Ten activated their accounts.
New paragraph.
The next session is Friday at 9 a.m.
Full stop.",,dataset_system_prompt,False,0.8027210884353742,0.7684103077349207,0.47619047619047616,1.2615384615384615,236,43,0.7615813329998673,56.46146791784285
C37,curated-sample-50,Curated transcript cleanup sample,sample_037,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),hello Marcus comma new paragraph please send the invoice to billing at north star dot io no sorry accounts at north star dot io new paragraph kind regards comma new line Lena,"Hello Marcus,

Please send the invoice to accounts@northstar.io.

Kind regards,
Lena","Hello Marcus,

New paragraph: Please send the invoice to billing at north star dot io.

New paragraph: Kind regards,

Lena",,dataset_system_prompt,False,0.7378640776699029,0.6802671989137079,1.2,1.4523809523809523,235,29,0.5974164589997599,48.54235192742096
C38,curated-sample-50,Curated transcript cleanup sample,sample_038,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),bug report colon the app crashes when opening settings dot j son period attach crash log dash two zero two six zero eight three zero dot text and reference issue v o i dash nine one eight,Bug report: The app crashes when opening settings.json. Attach crash-log-20260830.txt and reference issue VOI-918.,"Bug report: The app crashes when opening settings.
J. Son.
Attach crash log:
- Date: 2020-02-26
- Time: 08:30
- Text: ""Reference issue v0.1.8""

Reference issue v0.1.8",,dataset_system_prompt,False,0.7071428571428571,0.6109098715613008,1.0,1.456140350877193,240,68,1.032397915999809,65.86607638988356
C39,curated-sample-50,Curated transcript cleanup sample,sample_039,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),note colon the trial period ends tomorrow comma but the word period in the heading should remain lowercase period,"Note: The trial period ends tomorrow, but the word “period” in the heading should remain lowercase.","The trial period ends tomorrow.
The word period in the heading should remain lowercase.",,dataset_system_prompt,False,0.9032258064516128,0.7439846282504767,0.3125,0.8787878787878788,222,17,0.4848829999996269,35.06000416598041
C40,curated-sample-50,Curated transcript cleanup sample,sample_040,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),open quote good writing is clear writing close quote new line dash Maya Chen,"“Good writing is clear writing.”
—Maya Chen","Good writing is clear writing.
Close quote.
New line.
Dash.
Maya Chen.",,dataset_system_prompt,False,0.7079646017699115,0.6471298860213976,0.8333333333333334,1.627906976744186,217,22,0.5321266249998189,41.3435429960068
C41,curated-sample-50,Curated transcript cleanup sample,sample_041,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),recipe colon new paragraph numbered list first mix two cups of flour and one teaspoon of salt second add three hundred milliliters of water third bake for forty minutes at two hundred degrees Celsius,"Recipe:

1. Mix 2 cups of flour and 1 teaspoon of salt.
2. Add 300 milliliters of water.
3. Bake for 40 minutes at 200 degrees Celsius.","Recipe:
1. Mix two cups of flour and one teaspoon of salt.
2. Add three hundred milliliters of water.
3. Bake for forty minutes at two hundred degrees Celsius.",,dataset_system_prompt,False,0.8435374149659864,0.7563899041140523,0.36,1.1777777777777778,239,41,0.7584300829998938,54.059037107057556
C42,curated-sample-50,Curated transcript cleanup sample,sample_042,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),travel plan colon new paragraph September fifth flight at seven fifteen a m new line September sixth workshop at nine a m new line hotel budget one hundred eighty dollars per night,"Travel Plan:

- September 5: Flight at 7:15 AM.
- September 6: Workshop at 9:00 AM.
- Hotel budget: $180 per night.","September 5th: Flight at 7:15 a.m.
New line: September 6th: Workshop at 9 a.m.
New line: Hotel budget: $180 per night",,dataset_system_prompt,False,0.7672413793103449,0.6051769461207325,0.55,1.017391304347826,235,44,0.7807166249999682,56.35847705946033
C43,curated-sample-50,Curated transcript cleanup sample,sample_043,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),heading customer update new paragraph um three updates colon the mobile fix is live comma the desktop release is in review in review comma and support has answered all open tickets,"# Customer Update

- The mobile fix is live.
- The desktop release is in review.
- Support has answered all open tickets.","Customer update:
The mobile fix is live.
The desktop release is in review.
Support has answered all open tickets.",,dataset_system_prompt,False,0.9487179487179486,0.8258206588430913,0.38095238095238093,0.9338842975206612,234,26,0.5803209159998914,44.80279666501778
C44,curated-sample-50,Curated transcript cleanup sample,sample_044,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),the c c d n cache cache should expire after three hundred seconds and the key belongs in red is,"The CDN cache should expire after 300 seconds, and the key belongs in Redis.","The C/C/C cache should expire after 300 seconds, and the key belongs in red.",,dataset_system_prompt,False,0.9342105263157895,0.8302977317635354,0.14285714285714285,1.0,223,21,0.5347034999999778,39.274102376365356
C45,curated-sample-50,Curated transcript cleanup sample,sample_045,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),question colon are we still planning to launch Friday question mark new paragraph answer colon yes comma assuming the final review passes period,"Question: Are we still planning to launch Friday?

Answer: Yes, assuming the final review passes.","Question: Are we still planning to launch?
Answer: Yes, assuming the final review passes.

Question:
Answer:
Yes, assuming the final review passes.

Question:
Answer:
Yes, assuming the final review passes.

Question:
Answer:
Yes, assuming the final review passes.

Question:
Answer:
Yes, assuming the final review passes.

Question:
Answer:
Yes, assuming the final review passes.

",Generation did not stop at EOS within the token budget.,dataset_system_prompt,False,,,,,226,96,1.3251797500001885,72.4430025436069
C46,curated-sample-50,Curated transcript cleanup sample,sample_046,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),hello this is Nina from Acme support comma I'm calling about ticket a c dash seven four two period please call me back at five p m period thank you,"Hello, this is Nina from Acme Support. I'm calling about ticket AC-742. Please call me back at 5:00 PM. Thank you.","Hello, this is Nina from Acme support. I'm calling about ticket #742. Please call me back at 5 p.m. Thank you.",,dataset_system_prompt,False,0.9375,0.8151479272747321,0.19047619047619047,0.9649122807017544,235,33,0.6512886249997791,50.668779913070324
C47,curated-sample-50,Curated transcript cleanup sample,sample_047,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),heading launch checklist new paragraph bullet list open quote release approved close quote from Maya new line deploy version three point two new line email status at acme dot com after launch,"# Launch Checklist

- “Release approved,” from Maya.
- Deploy version 3.2.
- Email status@acme.com after launch.","Launch Checklist
New paragraph
Bullet list
Open quote
Release approved
Close quote
From Maya
New line
Deploy version 3.2
New line
Email status at acme dot com
After launch",,dataset_system_prompt,False,0.6784452296819787,0.5166616438312301,1.1333333333333333,1.5267857142857142,236,44,0.7920281659999091,55.553579896305166
C48,curated-sample-50,Curated transcript cleanup sample,sample_048,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),dear team comma uh the launch is complete period the launch is complete and all systems are healthy period please report issues at status dot example dot com slash support period best comma Arjun,"Dear Team,

The launch is complete, and all systems are healthy.

Please report issues at status.example.com/support.

Best,
Arjun","Dear team,

The launch is complete. All systems are healthy.

Please report issues at status.example.com/support.

Best,

Arjun",,dataset_system_prompt,False,0.9571984435797666,0.8737471195259784,0.35294117647058826,0.9769230769230769,239,30,0.6347592500001156,47.262013117563136
C49,curated-sample-50,Curated transcript cleanup sample,sample_049,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),"The migration completed successfully, and no customer action is required.","The migration completed successfully, and no customer action is required.","The migration completed successfully, and no customer action is required.",,dataset_system_prompt,True,1.0,1.0,0.0,1.0,215,12,0.438438416000281,27.36986441441826
C50,curated-sample-50,Curated transcript cleanup sample,sample_050,,old-cleanup-0.8b,Old Cleanup 0.8B (Aug 1 checkpoint),Could you send the revised proposal before Friday afternoon?,Could you send the revised proposal before Friday afternoon?,Could you send the revised proposal before Friday afternoon?,,dataset_system_prompt,True,1.0,1.0,0.0,1.0,213,10,0.4030745410000236,24.809306921717525
